count_point_id,direction_of_travel,year,count_date,hour,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
6013,E,2019,7/16/2019,18,6,London,66,Hillingdon,M4,Major,4,3,508900,178400,51.494065,-0.43272165,2.9,1.8,0,43,4005,29,346,54,8,4,6,13,23,108,4531
6013,E,2019,7/16/2019,16,6,London,66,Hillingdon,M4,Major,4,3,508900,178400,51.494065,-0.43272165,2.9,1.8,0,34,4225,47,437,82,11,25,3,16,25,162,4905
6013,E,2019,7/16/2019,17,6,London,66,Hillingdon,M4,Major,4,3,508900,178400,51.494065,-0.43272165,2.9,1.8,0,55,4269,48,411,80,7,7,4,8,20,126,4909
6013,E,2019,7/16/2019,14,6,London,66,Hillingdon,M4,Major,4,3,508900,178400,51.494065,-0.43272165,2.9,1.8,0,14,3212,38,535,134,17,71,11,18,43,294,4093
6013,W,2019,7/16/2019,15,6,London,66,Hillingdon,M4,Major,4,3,508900,178400,51.494065,-0.43272165,2.9,1.8,0,47,3488,37,937,157,35,51,6,6,69,324,4833
6013,W,2019,7/16/2019,16,6,London,66,Hillingdon,M4,Major,4,3,508900,178400,51.494065,-0.43272165,2.9,1.8,0,64,3743,35,756,110,14,20,10,8,47,209,4807
6013,E,2019,7/16/2019,8,6,London,66,Hillingdon,M4,Major,4,3,508900,178400,51.494065,-0.43272165,2.9,1.8,0,80,3344,46,622,150,12,37,1,10,69,279,4371
6013,W,2019,7/16/2019,10,6,London,66,Hillingdon,M4,Major,4,3,508900,178400,51.494065,-0.43272165,2.9,1.8,0,20,3292,43,577,182,28,55,8,8,72,353,4285
6013,E,2019,7/16/2019,10,6,London,66,Hillingdon,M4,Major,4,3,508900,178400,51.494065,-0.43272165,2.9,1.8,0,18,3149,45,622,160,24,73,7,16,78,358,4192
6013,E,2019,7/16/2019,12,6,London,66,Hillingdon,M4,Major,4,3,508900,178400,51.494065,-0.43272165,2.9,1.8,0,21,3228,28,571,142,22,55,5,19,91,334,4182
6013,W,2019,7/16/2019,11,6,London,66,Hillingdon,M4,Major,4,3,508900,178400,51.494065,-0.43272165,2.9,1.8,0,20,3172,33,629,194,43,53,4,6,76,376,4230
6013,W,2019,7/16/2019,7,6,London,66,Hillingdon,M4,Major,4,3,508900,178400,51.494065,-0.43272165,2.9,1.8,0,46,4081,30,504,102,14,39,9,9,42,215,4876
6013,W,2019,7/16/2019,18,6,London,66,Hillingdon,M4,Major,4,3,508900,178400,51.494065,-0.43272165,2.9,1.8,0,95,4026,32,456,71,9,22,5,7,31,145,4754
7572,N,2019,4/2/2019,13,6,London,66,Hillingdon,A3044,Major,A4(T),A408,506000,177830,51.489493,-0.47465009,2.2,1.37,6,5,255,11,52,6,4,6,0,1,0,17,340
7572,N,2019,4/2/2019,10,6,London,66,Hillingdon,A3044,Major,A4(T),A408,506000,177830,51.489493,-0.47465009,2.2,1.37,0,0,159,11,57,7,2,4,0,1,0,14,241
7572,S,2019,4/2/2019,15,6,London,66,Hillingdon,A3044,Major,A4(T),A408,506000,177830,51.489493,-0.47465009,2.2,1.37,2,3,293,9,69,9,1,5,0,1,0,16,390
7572,N,2019,4/2/2019,9,6,London,66,Hillingdon,A3044,Major,A4(T),A408,506000,177830,51.489493,-0.47465009,2.2,1.37,2,1,252,11,59,9,2,4,0,1,0,16,339
7572,N,2019,4/2/2019,17,6,London,66,Hillingdon,A3044,Major,A4(T),A408,506000,177830,51.489493,-0.47465009,2.2,1.37,9,14,675,17,80,5,0,2,1,0,0,8,794
7572,S,2019,4/2/2019,8,6,London,66,Hillingdon,A3044,Major,A4(T),A408,506000,177830,51.489493,-0.47465009,2.2,1.37,5,9,552,12,72,9,0,5,0,0,1,15,660
7572,S,2019,4/2/2019,10,6,London,66,Hillingdon,A3044,Major,A4(T),A408,506000,177830,51.489493,-0.47465009,2.2,1.37,1,0,177,10,56,2,2,4,1,0,0,9,252
7572,N,2019,4/2/2019,11,6,London,66,Hillingdon,A3044,Major,A4(T),A408,506000,177830,51.489493,-0.47465009,2.2,1.37,1,3,194,9,61,4,0,6,0,0,0,10,277
7572,N,2019,4/2/2019,12,6,London,66,Hillingdon,A3044,Major,A4(T),A408,506000,177830,51.489493,-0.47465009,2.2,1.37,4,2,201,11,58,5,3,3,1,0,1,13,285
7572,N,2019,4/2/2019,18,6,London,66,Hillingdon,A3044,Major,A4(T),A408,506000,177830,51.489493,-0.47465009,2.2,1.37,6,7,418,12,61,7,1,0,0,1,0,9,507
7572,S,2019,4/2/2019,14,6,London,66,Hillingdon,A3044,Major,A4(T),A408,506000,177830,51.489493,-0.47465009,2.2,1.37,2,1,211,12,43,13,4,10,1,0,0,28,295
7572,S,2019,4/2/2019,17,6,London,66,Hillingdon,A3044,Major,A4(T),A408,506000,177830,51.489493,-0.47465009,2.2,1.37,5,8,357,9,43,3,0,1,0,2,0,6,423
7572,S,2019,4/2/2019,11,6,London,66,Hillingdon,A3044,Major,A4(T),A408,506000,177830,51.489493,-0.47465009,2.2,1.37,1,5,162,10,52,3,2,3,1,0,1,10,239
7572,N,2019,4/2/2019,14,6,London,66,Hillingdon,A3044,Major,A4(T),A408,506000,177830,51.489493,-0.47465009,2.2,1.37,2,2,273,10,58,7,2,6,0,0,2,17,360
7572,N,2019,4/2/2019,7,6,London,66,Hillingdon,A3044,Major,A4(T),A408,506000,177830,51.489493,-0.47465009,2.2,1.37,2,4,350,13,60,16,5,8,0,2,0,31,458
7572,S,2019,4/2/2019,7,6,London,66,Hillingdon,A3044,Major,A4(T),A408,506000,177830,51.489493,-0.47465009,2.2,1.37,5,3,412,15,48,6,0,4,1,0,0,11,489
7572,S,2019,4/2/2019,13,6,London,66,Hillingdon,A3044,Major,A4(T),A408,506000,177830,51.489493,-0.47465009,2.2,1.37,0,3,207,11,56,6,1,10,1,1,0,19,296
7572,N,2019,4/2/2019,15,6,London,66,Hillingdon,A3044,Major,A4(T),A408,506000,177830,51.489493,-0.47465009,2.2,1.37,5,1,331,12,76,8,2,8,0,1,1,20,440
7572,S,2019,4/2/2019,12,6,London,66,Hillingdon,A3044,Major,A4(T),A408,506000,177830,51.489493,-0.47465009,2.2,1.37,3,1,231,9,47,2,1,3,0,1,0,7,295
7572,S,2019,4/2/2019,18,6,London,66,Hillingdon,A3044,Major,A4(T),A408,506000,177830,51.489493,-0.47465009,2.2,1.37,1,4,253,12,32,6,1,1,0,0,0,8,309
7572,N,2019,4/2/2019,8,6,London,66,Hillingdon,A3044,Major,A4(T),A408,506000,177830,51.489493,-0.47465009,2.2,1.37,4,3,389,18,83,13,3,4,0,0,0,20,513
7572,N,2019,4/2/2019,16,6,London,66,Hillingdon,A3044,Major,A4(T),A408,506000,177830,51.489493,-0.47465009,2.2,1.37,6,10,559,13,90,5,3,1,1,0,0,10,682
7572,S,2019,4/2/2019,9,6,London,66,Hillingdon,A3044,Major,A4(T),A408,506000,177830,51.489493,-0.47465009,2.2,1.37,3,4,277,11,55,6,1,5,0,1,0,13,360
7572,S,2019,4/2/2019,16,6,London,66,Hillingdon,A3044,Major,A4(T),A408,506000,177830,51.489493,-0.47465009,2.2,1.37,2,6,348,15,71,16,2,2,1,1,0,22,462
16012,E,2019,5/21/2019,10,6,London,66,Hillingdon,M4,Major,LA Boundary,4,506000,178400,51.494616,-0.4744791,2.7,1.68,0,26,3661,40,666,163,24,55,4,19,87,352,4745
16012,E,2019,5/21/2019,18,6,London,66,Hillingdon,M4,Major,LA Boundary,4,506000,178400,51.494616,-0.4744791,2.7,1.68,0,44,4689,35,443,62,6,9,7,6,35,125,5336
16012,W,2019,5/21/2019,15,6,London,66,Hillingdon,M4,Major,LA Boundary,4,506000,178400,51.494616,-0.4744791,2.7,1.68,0,51,4086,34,1086,151,12,55,12,20,66,316,5573
16012,W,2019,5/21/2019,7,6,London,66,Hillingdon,M4,Major,LA Boundary,4,506000,178400,51.494616,-0.4744791,2.7,1.68,0,33,5470,31,871,167,15,79,2,13,44,320,6725
16012,E,2019,5/21/2019,11,6,London,66,Hillingdon,M4,Major,LA Boundary,4,506000,178400,51.494616,-0.4744791,2.7,1.68,0,20,3371,31,596,210,18,59,9,15,83,394,4412
16012,W,2019,5/21/2019,13,6,London,66,Hillingdon,M4,Major,LA Boundary,4,506000,178400,51.494616,-0.4744791,2.7,1.68,0,32,3618,29,960,216,27,48,5,24,76,396,5035
16012,E,2019,5/21/2019,14,6,London,66,Hillingdon,M4,Major,LA Boundary,4,506000,178400,51.494616,-0.4744791,2.7,1.68,0,19,3285,30,605,175,19,76,5,17,63,355,4294
16012,W,2019,5/21/2019,16,6,London,66,Hillingdon,M4,Major,LA Boundary,4,506000,178400,51.494616,-0.4744791,2.7,1.68,0,72,4849,41,846,127,10,23,4,19,61,244,6052
16012,E,2019,5/21/2019,8,6,London,66,Hillingdon,M4,Major,LA Boundary,4,506000,178400,51.494616,-0.4744791,2.7,1.68,0,78,4693,37,685,147,16,44,2,6,99,314,5807
16012,W,2019,5/21/2019,18,6,London,66,Hillingdon,M4,Major,LA Boundary,4,506000,178400,51.494616,-0.4744791,2.7,1.68,0,103,4963,31,523,72,6,19,6,12,44,159,5779
16012,W,2019,5/21/2019,10,6,London,66,Hillingdon,M4,Major,LA Boundary,4,506000,178400,51.494616,-0.4744791,2.7,1.68,0,14,3141,27,643,186,23,55,11,20,83,378,4203
16012,E,2019,5/21/2019,9,6,London,66,Hillingdon,M4,Major,LA Boundary,4,506000,178400,51.494616,-0.4744791,2.7,1.68,0,61,4623,32,652,174,22,47,5,9,85,342,5710
16012,W,2019,5/21/2019,8,6,London,66,Hillingdon,M4,Major,LA Boundary,4,506000,178400,51.494616,-0.4744791,2.7,1.68,0,37,5048,64,683,178,13,44,7,16,59,317,6149
16012,W,2019,5/21/2019,9,6,London,66,Hillingdon,M4,Major,LA Boundary,4,506000,178400,51.494616,-0.4744791,2.7,1.68,0,25,3735,65,625,181,12,55,10,10,93,361,4811
16012,W,2019,5/21/2019,14,6,London,66,Hillingdon,M4,Major,LA Boundary,4,506000,178400,51.494616,-0.4744791,2.7,1.68,0,25,3773,37,1049,204,38,51,4,20,72,389,5273
16012,E,2019,5/21/2019,13,6,London,66,Hillingdon,M4,Major,LA Boundary,4,506000,178400,51.494616,-0.4744791,2.7,1.68,0,24,3389,33,662,173,19,75,8,17,85,377,4485
16012,W,2019,5/21/2019,17,6,London,66,Hillingdon,M4,Major,LA Boundary,4,506000,178400,51.494616,-0.4744791,2.7,1.68,0,90,4985,39,616,72,6,15,4,14,45,156,5886
16012,W,2019,5/21/2019,11,6,London,66,Hillingdon,M4,Major,LA Boundary,4,506000,178400,51.494616,-0.4744791,2.7,1.68,0,20,3190,28,745,221,34,54,11,33,85,438,4421
16012,E,2019,5/21/2019,16,6,London,66,Hillingdon,M4,Major,LA Boundary,4,506000,178400,51.494616,-0.4744791,2.7,1.68,0,38,3981,38,614,108,12,32,12,9,44,217,4888
16012,E,2019,5/21/2019,15,6,London,66,Hillingdon,M4,Major,LA Boundary,4,506000,178400,51.494616,-0.4744791,2.7,1.68,0,27,3455,39,640,125,16,67,8,17,61,294,4455
16012,W,2019,5/21/2019,12,6,London,66,Hillingdon,M4,Major,LA Boundary,4,506000,178400,51.494616,-0.4744791,2.7,1.68,0,23,3438,39,821,249,42,62,6,19,82,460,4781
16012,E,2019,5/21/2019,12,6,London,66,Hillingdon,M4,Major,LA Boundary,4,506000,178400,51.494616,-0.4744791,2.7,1.68,0,15,3256,37,616,204,19,41,3,19,93,379,4303
16012,E,2019,5/21/2019,7,6,London,66,Hillingdon,M4,Major,LA Boundary,4,506000,178400,51.494616,-0.4744791,2.7,1.68,0,99,4331,28,824,163,11,30,12,17,81,314,5596
16012,E,2019,5/21/2019,17,6,London,66,Hillingdon,M4,Major,LA Boundary,4,506000,178400,51.494616,-0.4744791,2.7,1.68,0,40,4609,39,575,72,3,12,2,10,37,136,5399
16405,E,2019,4/5/2019,8,6,London,66,Hillingdon,A40,Major,A437,A4180,510000,184460,51.54832,-0.41499319,2.5,1.55,4,56,1653,14,333,104,12,30,10,4,64,224,2280
16405,W,2019,4/5/2019,11,6,London,66,Hillingdon,A40,Major,A437,A4180,510000,184460,51.54832,-0.41499319,2.5,1.55,3,30,2321,10,690,193,28,51,10,7,93,382,3433
16405,W,2019,4/5/2019,14,6,London,66,Hillingdon,A40,Major,A437,A4180,510000,184460,51.54832,-0.41499319,2.5,1.55,2,44,2947,14,829,185,21,61,3,7,72,349,4183
16405,E,2019,4/5/2019,18,6,London,66,Hillingdon,A40,Major,A437,A4180,510000,184460,51.54832,-0.41499319,2.5,1.55,0,39,3339,11,350,46,2,0,1,11,25,85,3824
16405,E,2019,4/5/2019,12,6,London,66,Hillingdon,A40,Major,A437,A4180,510000,184460,51.54832,-0.41499319,2.5,1.55,3,28,2045,15,449,136,7,47,4,20,39,253,2790
16405,E,2019,4/5/2019,15,6,London,66,Hillingdon,A40,Major,A437,A4180,510000,184460,51.54832,-0.41499319,2.5,1.55,0,24,2838,20,495,128,9,54,6,7,41,245,3622
16405,E,2019,4/5/2019,17,6,London,66,Hillingdon,A40,Major,A437,A4180,510000,184460,51.54832,-0.41499319,2.5,1.55,0,42,3865,23,560,82,3,7,2,12,28,134,4624
16405,W,2019,4/5/2019,17,6,London,66,Hillingdon,A40,Major,A437,A4180,510000,184460,51.54832,-0.41499319,2.5,1.55,9,70,3162,10,419,67,5,12,5,10,18,117,3778
16405,E,2019,4/5/2019,7,6,London,66,Hillingdon,A40,Major,A437,A4180,510000,184460,51.54832,-0.41499319,2.5,1.55,7,65,2002,3,528,126,15,40,5,14,55,255,2853
16405,E,2019,4/5/2019,10,6,London,66,Hillingdon,A40,Major,A437,A4180,510000,184460,51.54832,-0.41499319,2.5,1.55,4,16,1983,18,514,155,10,61,8,21,52,307,2838
16405,W,2019,4/5/2019,10,6,London,66,Hillingdon,A40,Major,A437,A4180,510000,184460,51.54832,-0.41499319,2.5,1.55,4,19,2149,16,614,195,24,58,5,3,90,375,3173
16405,W,2019,4/5/2019,18,6,London,66,Hillingdon,A40,Major,A437,A4180,510000,184460,51.54832,-0.41499319,2.5,1.55,2,70,3422,22,391,57,3,8,8,16,23,115,4020
16405,E,2019,4/5/2019,9,6,London,66,Hillingdon,A40,Major,A437,A4180,510000,184460,51.54832,-0.41499319,2.5,1.55,6,35,1841,13,471,127,13,39,10,14,68,271,2631
16405,W,2019,4/5/2019,8,6,London,66,Hillingdon,A40,Major,A437,A4180,510000,184460,51.54832,-0.41499319,2.5,1.55,9,34,3277,14,594,138,9,48,7,13,65,280,4199
16405,W,2019,4/5/2019,15,6,London,66,Hillingdon,A40,Major,A437,A4180,510000,184460,51.54832,-0.41499319,2.5,1.55,0,52,3193,16,775,156,13,49,7,21,46,292,4328
16405,W,2019,4/5/2019,7,6,London,66,Hillingdon,A40,Major,A437,A4180,510000,184460,51.54832,-0.41499319,2.5,1.55,3,41,3078,15,843,123,13,40,2,7,51,236,4213
16405,E,2019,4/5/2019,16,6,London,66,Hillingdon,A40,Major,A437,A4180,510000,184460,51.54832,-0.41499319,2.5,1.55,1,43,3363,13,569,96,7,31,2,12,27,175,4163
16405,W,2019,4/5/2019,12,6,London,66,Hillingdon,A40,Major,A437,A4180,510000,184460,51.54832,-0.41499319,2.5,1.55,2,25,2728,17,780,207,26,65,8,13,82,401,3951
16405,W,2019,4/5/2019,16,6,London,66,Hillingdon,A40,Major,A437,A4180,510000,184460,51.54832,-0.41499319,2.5,1.55,2,58,3452,16,704,123,5,34,9,7,42,220,4450
16405,E,2019,4/5/2019,13,6,London,66,Hillingdon,A40,Major,A437,A4180,510000,184460,51.54832,-0.41499319,2.5,1.55,4,24,2145,7,472,134,7,68,10,14,41,274,2922
16405,W,2019,4/5/2019,9,6,London,66,Hillingdon,A40,Major,A437,A4180,510000,184460,51.54832,-0.41499319,2.5,1.55,2,26,2383,33,589,132,23,66,8,12,64,305,3336
16405,E,2019,4/5/2019,14,6,London,66,Hillingdon,A40,Major,A437,A4180,510000,184460,51.54832,-0.41499319,2.5,1.55,1,37,2241,26,460,138,3,40,6,9,34,230,2994
16405,W,2019,4/5/2019,13,6,London,66,Hillingdon,A40,Major,A437,A4180,510000,184460,51.54832,-0.41499319,2.5,1.55,3,30,2888,15,830,215,17,65,3,13,79,392,4155
16405,E,2019,4/5/2019,11,6,London,66,Hillingdon,A40,Major,A437,A4180,510000,184460,51.54832,-0.41499319,2.5,1.55,1,31,1908,12,477,139,5,53,5,16,55,273,2701
27681,W,2019,9/24/2019,15,6,London,66,Hillingdon,A4020,Major,A312,A312,510000,181400,51.520817,-0.41594817,4.3,2.67,3,7,823,21,135,13,0,0,0,2,0,15,1001
27681,W,2019,9/24/2019,14,6,London,66,Hillingdon,A4020,Major,A312,A312,510000,181400,51.520817,-0.41594817,4.3,2.67,2,6,885,29,138,7,0,0,1,1,0,9,1067
27681,E,2019,9/24/2019,7,6,London,66,Hillingdon,A4020,Major,A312,A312,510000,181400,51.520817,-0.41594817,4.3,2.67,10,6,590,20,115,9,4,2,0,1,2,18,749
27681,E,2019,9/24/2019,11,6,London,66,Hillingdon,A4020,Major,A312,A312,510000,181400,51.520817,-0.41594817,4.3,2.67,4,6,689,22,114,12,0,2,0,1,1,16,847
27681,E,2019,9/24/2019,17,6,London,66,Hillingdon,A4020,Major,A312,A312,510000,181400,51.520817,-0.41594817,4.3,2.67,10,12,986,23,87,3,0,0,0,0,0,3,1111
27681,E,2019,9/24/2019,18,6,London,66,Hillingdon,A4020,Major,A312,A312,510000,181400,51.520817,-0.41594817,4.3,2.67,11,14,920,24,88,3,0,0,0,0,0,3,1049
27681,W,2019,9/24/2019,8,6,London,66,Hillingdon,A4020,Major,A312,A312,510000,181400,51.520817,-0.41594817,4.3,2.67,9,6,869,28,100,9,4,1,0,0,0,14,1017
27681,E,2019,9/24/2019,13,6,London,66,Hillingdon,A4020,Major,A312,A312,510000,181400,51.520817,-0.41594817,4.3,2.67,9,5,838,25,115,4,0,1,0,0,0,5,988
27681,E,2019,9/24/2019,14,6,London,66,Hillingdon,A4020,Major,A312,A312,510000,181400,51.520817,-0.41594817,4.3,2.67,6,5,722,19,112,9,0,0,0,1,0,10,868
27681,E,2019,9/24/2019,16,6,London,66,Hillingdon,A4020,Major,A312,A312,510000,181400,51.520817,-0.41594817,4.3,2.67,16,13,755,27,90,4,0,0,1,1,0,6,891
27681,W,2019,9/24/2019,18,6,London,66,Hillingdon,A4020,Major,A312,A312,510000,181400,51.520817,-0.41594817,4.3,2.67,6,14,1022,26,126,2,0,0,0,0,1,3,1191
27681,E,2019,9/24/2019,10,6,London,66,Hillingdon,A4020,Major,A312,A312,510000,181400,51.520817,-0.41594817,4.3,2.67,5,5,736,23,100,16,2,1,0,0,1,20,884
27681,E,2019,9/24/2019,12,6,London,66,Hillingdon,A4020,Major,A312,A312,510000,181400,51.520817,-0.41594817,4.3,2.67,9,7,772,23,100,3,0,0,0,1,1,5,907
27681,W,2019,9/24/2019,9,6,London,66,Hillingdon,A4020,Major,A312,A312,510000,181400,51.520817,-0.41594817,4.3,2.67,6,4,699,25,115,9,1,1,1,1,2,15,858
27681,E,2019,9/24/2019,9,6,London,66,Hillingdon,A4020,Major,A312,A312,510000,181400,51.520817,-0.41594817,4.3,2.67,2,9,852,27,115,13,2,1,0,1,1,18,1021
27681,W,2019,9/24/2019,16,6,London,66,Hillingdon,A4020,Major,A312,A312,510000,181400,51.520817,-0.41594817,4.3,2.67,6,8,1063,19,173,11,0,0,0,0,1,12,1275
27681,E,2019,9/24/2019,15,6,London,66,Hillingdon,A4020,Major,A312,A312,510000,181400,51.520817,-0.41594817,4.3,2.67,8,14,809,26,94,4,0,0,0,0,1,5,948
27681,W,2019,9/24/2019,11,6,London,66,Hillingdon,A4020,Major,A312,A312,510000,181400,51.520817,-0.41594817,4.3,2.67,5,9,634,22,124,11,1,0,0,2,1,15,804
27681,W,2019,9/24/2019,17,6,London,66,Hillingdon,A4020,Major,A312,A312,510000,181400,51.520817,-0.41594817,4.3,2.67,5,14,1057,25,119,2,2,0,0,0,0,4,1219
27681,W,2019,9/24/2019,7,6,London,66,Hillingdon,A4020,Major,A312,A312,510000,181400,51.520817,-0.41594817,4.3,2.67,5,3,678,21,118,2,1,0,0,2,0,5,825
27681,W,2019,9/24/2019,13,6,London,66,Hillingdon,A4020,Major,A312,A312,510000,181400,51.520817,-0.41594817,4.3,2.67,3,5,784,19,122,10,5,0,0,0,1,16,946
27681,W,2019,9/24/2019,12,6,London,66,Hillingdon,A4020,Major,A312,A312,510000,181400,51.520817,-0.41594817,4.3,2.67,3,7,661,20,136,11,2,1,1,1,2,18,842
27681,E,2019,9/24/2019,8,6,London,66,Hillingdon,A4020,Major,A312,A312,510000,181400,51.520817,-0.41594817,4.3,2.67,6,5,689,22,111,7,2,2,0,0,2,13,840
27681,W,2019,9/24/2019,10,6,London,66,Hillingdon,A4020,Major,A312,A312,510000,181400,51.520817,-0.41594817,4.3,2.67,2,8,550,26,109,15,3,0,1,3,2,24,717
27923,S,2019,7/9/2019,16,6,London,66,Hillingdon,M25,Major,14,LA Boundary,504031,176656,51.479305,-0.50334503,3,1.86,0,69,5558,21,1045,155,20,25,22,87,140,449,7142
27923,N,2019,7/9/2019,14,6,London,66,Hillingdon,M25,Major,14,LA Boundary,504031,176656,51.479305,-0.50334503,3,1.86,0,26,4404,29,1126,277,35,111,8,55,256,742,6327
27923,N,2019,7/9/2019,8,6,London,66,Hillingdon,M25,Major,14,LA Boundary,504031,176656,51.479305,-0.50334503,3,1.86,0,63,5926,25,992,284,27,65,8,86,209,679,7685
27923,N,2019,7/9/2019,11,6,London,66,Hillingdon,M25,Major,14,LA Boundary,504031,176656,51.479305,-0.50334503,3,1.86,0,24,4925,19,1061,340,43,90,20,78,324,895,6924
27923,S,2019,7/9/2019,9,6,London,66,Hillingdon,M25,Major,14,LA Boundary,504031,176656,51.479305,-0.50334503,3,1.86,0,33,5894,80,993,314,23,86,21,73,233,750,7750
27923,S,2019,7/9/2019,8,6,London,66,Hillingdon,M25,Major,14,LA Boundary,504031,176656,51.479305,-0.50334503,3,1.86,0,50,6225,30,1074,311,54,73,24,60,188,710,8089
27923,S,2019,7/9/2019,13,6,London,66,Hillingdon,M25,Major,14,LA Boundary,504031,176656,51.479305,-0.50334503,3,1.86,0,26,5325,21,1201,311,46,86,12,106,200,761,7334
27923,N,2019,7/9/2019,12,6,London,66,Hillingdon,M25,Major,14,LA Boundary,504031,176656,51.479305,-0.50334503,3,1.86,0,20,4918,16,1217,346,41,97,24,79,301,888,7059
27923,N,2019,7/9/2019,15,6,London,66,Hillingdon,M25,Major,14,LA Boundary,504031,176656,51.479305,-0.50334503,3,1.86,0,23,4531,30,1110,250,26,98,8,58,247,687,6381
27923,N,2019,7/9/2019,7,6,London,66,Hillingdon,M25,Major,14,LA Boundary,504031,176656,51.479305,-0.50334503,3,1.86,0,59,5876,13,1306,255,17,57,14,51,181,575,7829
27923,N,2019,7/9/2019,9,6,London,66,Hillingdon,M25,Major,14,LA Boundary,504031,176656,51.479305,-0.50334503,3,1.86,0,30,5140,51,1007,287,38,91,22,96,302,836,7064
27923,S,2019,7/9/2019,12,6,London,66,Hillingdon,M25,Major,14,LA Boundary,504031,176656,51.479305,-0.50334503,3,1.86,0,24,4808,24,1094,304,39,81,15,128,229,796,6746
27923,N,2019,7/9/2019,13,6,London,66,Hillingdon,M25,Major,14,LA Boundary,504031,176656,51.479305,-0.50334503,3,1.86,0,26,4902,23,1424,387,44,107,15,74,284,911,7286
27923,N,2019,7/9/2019,16,6,London,66,Hillingdon,M25,Major,14,LA Boundary,504031,176656,51.479305,-0.50334503,3,1.86,0,43,4746,35,959,149,24,34,9,53,183,452,6235
27923,S,2019,7/9/2019,7,6,London,66,Hillingdon,M25,Major,14,LA Boundary,504031,176656,51.479305,-0.50334503,3,1.86,0,48,6758,22,1548,334,50,72,23,70,185,734,9110
27923,S,2019,7/9/2019,10,6,London,66,Hillingdon,M25,Major,14,LA Boundary,504031,176656,51.479305,-0.50334503,3,1.86,0,25,5141,41,996,325,39,80,14,82,243,783,6986
27923,S,2019,7/9/2019,11,6,London,66,Hillingdon,M25,Major,14,LA Boundary,504031,176656,51.479305,-0.50334503,3,1.86,0,21,5658,21,1018,301,42,81,15,99,244,782,7500
27923,S,2019,7/9/2019,18,6,London,66,Hillingdon,M25,Major,14,LA Boundary,504031,176656,51.479305,-0.50334503,3,1.86,0,68,5707,20,654,92,12,22,19,70,111,326,6775
27923,N,2019,7/9/2019,18,6,London,66,Hillingdon,M25,Major,14,LA Boundary,504031,176656,51.479305,-0.50334503,3,1.86,0,46,4819,39,623,110,18,10,7,51,168,364,5891
27923,S,2019,7/9/2019,15,6,London,66,Hillingdon,M25,Major,14,LA Boundary,504031,176656,51.479305,-0.50334503,3,1.86,0,36,5144,24,1231,243,24,42,15,87,164,575,7010
27923,N,2019,7/9/2019,10,6,London,66,Hillingdon,M25,Major,14,LA Boundary,504031,176656,51.479305,-0.50334503,3,1.86,0,35,4724,39,1079,354,39,116,21,97,297,924,6801
27923,S,2019,7/9/2019,14,6,London,66,Hillingdon,M25,Major,14,LA Boundary,504031,176656,51.479305,-0.50334503,3,1.86,0,37,5067,19,1231,308,34,74,32,118,199,765,7119
27923,N,2019,7/9/2019,17,6,London,66,Hillingdon,M25,Major,14,LA Boundary,504031,176656,51.479305,-0.50334503,3,1.86,0,48,5177,41,783,129,14,20,11,55,174,403,6452
27923,S,2019,7/9/2019,17,6,London,66,Hillingdon,M25,Major,14,LA Boundary,504031,176656,51.479305,-0.50334503,3,1.86,0,55,5907,36,783,119,18,7,9,83,136,372,7153
36309,E,2019,9/10/2019,7,6,London,66,Hillingdon,A30,Major,LA Boundary,LA Boundary,510000,175530,51.468057,-0.41777589,3.1,1.93,3,25,1607,15,316,72,9,7,0,7,10,105,2068
36309,E,2019,9/10/2019,8,6,London,66,Hillingdon,A30,Major,LA Boundary,LA Boundary,510000,175530,51.468057,-0.41777589,3.1,1.93,4,25,1509,17,243,49,16,13,2,12,11,103,1897
36309,W,2019,9/10/2019,14,6,London,66,Hillingdon,A30,Major,LA Boundary,LA Boundary,510000,175530,51.468057,-0.41777589,3.1,1.93,7,16,998,17,197,66,9,10,2,4,20,111,1339
36309,E,2019,9/10/2019,10,6,London,66,Hillingdon,A30,Major,LA Boundary,LA Boundary,510000,175530,51.468057,-0.41777589,3.1,1.93,2,8,687,16,177,47,8,9,0,9,7,80,968
36309,E,2019,9/10/2019,17,6,London,66,Hillingdon,A30,Major,LA Boundary,LA Boundary,510000,175530,51.468057,-0.41777589,3.1,1.93,4,37,1712,15,154,34,2,1,1,5,7,50,1968
36309,W,2019,9/10/2019,17,6,London,66,Hillingdon,A30,Major,LA Boundary,LA Boundary,510000,175530,51.468057,-0.41777589,3.1,1.93,6,20,1299,16,150,37,11,2,1,5,17,73,1558
36309,E,2019,9/10/2019,15,6,London,66,Hillingdon,A30,Major,LA Boundary,LA Boundary,510000,175530,51.468057,-0.41777589,3.1,1.93,2,19,1151,14,166,39,8,7,0,4,8,66,1416
36309,W,2019,9/10/2019,7,6,London,66,Hillingdon,A30,Major,LA Boundary,LA Boundary,510000,175530,51.468057,-0.41777589,3.1,1.93,8,25,1239,16,159,59,11,2,1,5,12,90,1529
